AU,VA,DE,ES,FR,GB,IT,NDF,NL,PT,US,other
0.001153672,0.002113115,0.00207829,0.005761155,0.014324792,0.005986821,0.008172844,0.64382714,0.001212235,0.000127115,0.266854942,0.048387829
0.001153741,0.002113217,0.002078393,0.005761384,0.014325336,0.005987082,0.008173204,0.643824518,0.001212293,0.000127126,0.26685527,0.048388448
0.001153742,0.002113221,0.002078395,0.005761389,0.014325322,0.005987087,0.008173196,0.643824518,0.001212297,0.000127126,0.266855121,0.048388552
0.001153763,0.002113249,0.002078427,0.005761458,0.014325486,0.005987162,0.008173302,0.643823624,0.001212311,0.00012713,0.266855299,0.048388693
0.001153745,0.002113223,0.002078399,0.005761401,0.014325357,0.005987099,0.008173225,0.643824279,0.001212298,0.000127127,0.266855299,0.048388544
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153747,0.002113226,0.002078402,0.005761406,0.014325378,0.005987105,0.008173232,0.643824279,0.001212299,0.000127127,0.266855329,0.048388537
0.00115375,0.002113233,0.002078409,0.005761418,0.014325412,0.005987125,0.008173248,0.643823981,0.001212303,0.000127127,0.266855299,0.048388582
0.001153874,0.002113462,0.002078618,0.005761917,0.014326327,0.005987679,0.008173821,0.64381814,0.001212451,0.000127148,0.266855687,0.048390914
0.001153814,0.00211335,0.002078517,0.005761678,0.014325881,0.005987412,0.008173543,0.64382112,0.001212379,0.000127138,0.266855419,0.048389785
0.001153757,0.002113247,0.002078424,0.005761453,0.014325467,0.005987157,0.008173282,0.643823683,0.001212314,0.000127129,0.266855299,0.048388779
0.00115377,0.00211327,0.002078442,0.005761503,0.014325546,0.005987211,0.008173337,0.643823087,0.001212329,0.000127131,0.266855329,0.048389014
0.001153752,0.002113239,0.002078413,0.005761433,0.014325416,0.005987136,0.008173246,0.643823862,0.001212308,0.000127128,0.266855329,0.048388734
0.001153846,0.002113411,0.002078571,0.005761811,0.014326124,0.005987559,0.008173688,0.643819392,0.001212418,0.000127144,0.266855568,0.048390441
0.001153736,0.002113208,0.002078386,0.005761371,0.014325297,0.005987063,0.008173178,0.643824637,0.00121229,0.000127125,0.26685527,0.048388399
0.001153865,0.002113444,0.002078603,0.005761885,0.014326268,0.00598764,0.008173787,0.643818557,0.001212439,0.000127147,0.266855747,0.048390735
0.001153734,0.002113202,0.002078381,0.005761357,0.014325279,0.005987048,0.008173165,0.643824875,0.001212285,0.000127125,0.26685518,0.048388351
0.001153747,0.002113231,0.002078406,0.005761413,0.014325381,0.005987118,0.00817323,0.64382416,0.001212303,0.000127127,0.26685521,0.048388667
0.001153794,0.002113313,0.002078478,0.005761594,0.014325728,0.00598732,0.008173447,0.643821895,0.001212355,0.000127135,0.266855478,0.048389431
0.001153732,0.002113232,0.002078395,0.00576141,0.014325223,0.005987115,0.008173097,0.6438241,0.001212313,0.000127125,0.266855121,0.048389137
0.001153749,0.002113233,0.002078409,0.005761426,0.014325395,0.005987122,0.008173239,0.643823981,0.001212306,0.000127128,0.266855299,0.048388708
0.001153749,0.002113231,0.002078407,0.005761415,0.014325405,0.00598712,0.008173245,0.6438241,0.001212302,0.000127127,0.266855389,0.048388571
0.001153791,0.00211331,0.002078476,0.005761588,0.014325717,0.00598731,0.008173434,0.643822074,0.001212354,0.000127134,0.266855448,0.048389405
0.001153743,0.00211322,0.002078396,0.005761396,0.014325345,0.005987091,0.008173213,0.643824339,0.001212297,0.000127126,0.266855329,0.048388541
0.001153872,0.002113455,0.002078614,0.005761909,0.014326315,0.005987665,0.008173818,0.6438182,0.001212447,0.000127148,0.266855657,0.048390813
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153814,0.002113349,0.002078517,0.005761678,0.014325874,0.00598741,0.008173538,0.64382112,0.001212378,0.000127138,0.266855448,0.048389785
0.001153749,0.002113234,0.002078409,0.005761429,0.014325398,0.005987128,0.008173239,0.643823981,0.001212306,0.000127128,0.266855299,0.048388708
0.001153811,0.002113345,0.002078511,0.005761666,0.014325861,0.005987398,0.008173531,0.64382112,0.001212377,0.000127138,0.266855478,0.048389751
0.001153746,0.002113226,0.002078402,0.005761406,0.014325383,0.005987105,0.008173235,0.64382422,0.001212298,0.000127127,0.266855359,0.048388541
0.001153765,0.002113261,0.002078431,0.005761486,0.014325514,0.005987193,0.008173314,0.643823385,0.001212324,0.00012713,0.266855329,0.048388921
0.001153643,0.002113106,0.002078261,0.005761113,0.014324525,0.005986795,0.008172628,0.643827438,0.00121224,0.00012711,0.266854763,0.048388403
0.001153905,0.002113529,0.002078675,0.00576206,0.014326559,0.00598785,0.008173944,0.643816292,0.001212496,0.000127154,0.266855776,0.048391752
0.001153809,0.00211334,0.002078505,0.005761652,0.014325838,0.005987383,0.00817351,0.643821299,0.001212372,0.000127138,0.266855419,0.048389699
0.001153815,0.002113352,0.002078518,0.005761682,0.014325884,0.005987414,0.008173544,0.643820941,0.00121238,0.000127139,0.266855478,0.048389819
0.001153769,0.00211326,0.002078438,0.005761484,0.01432554,0.005987194,0.008173338,0.643823445,0.001212318,0.000127131,0.266855329,0.048388794
0.001153742,0.002113219,0.002078394,0.005761388,0.014325339,0.005987089,0.008173211,0.643824399,0.001212294,0.000127126,0.266855299,0.048388489
0.001153744,0.002113222,0.002078398,0.005761398,0.014325355,0.005987096,0.008173219,0.64382422,0.001212296,0.000127127,0.266855389,0.04838853
0.001153747,0.002113226,0.002078403,0.005761406,0.014325384,0.005987105,0.008173232,0.643824279,0.0012123,0.000127127,0.266855299,0.048388526
0.001153899,0.002113504,0.002078656,0.005762015,0.014326516,0.005987789,0.008173931,0.643817067,0.001212478,0.000127153,0.266855776,0.048391316
0.001153816,0.002113354,0.002078519,0.005761687,0.014325891,0.00598742,0.008173551,0.643820941,0.001212381,0.000127139,0.266855419,0.048389819
0.001153815,0.002113351,0.002078518,0.005761682,0.014325884,0.005987414,0.00817354,0.643820941,0.00121238,0.000127139,0.266855478,0.048389819
0.001153751,0.002113233,0.002078409,0.00576142,0.014325412,0.005987122,0.008173252,0.643823981,0.001212303,0.000127128,0.266855359,0.048388582
0.001153812,0.002113346,0.002078512,0.005761671,0.01432587,0.005987403,0.008173534,0.643821061,0.001212376,0.000127138,0.266855448,0.048389763
0.00115375,0.002113236,0.00207841,0.00576143,0.014325403,0.00598713,0.008173242,0.643823862,0.001212306,0.000127128,0.266855329,0.048388723
0.001153755,0.002113294,0.002078441,0.005761525,0.014325398,0.005987268,0.008173178,0.643822491,0.001212356,0.000127129,0.26685515,0.048390005
0.001153748,0.002113228,0.002078406,0.005761409,0.014325391,0.00598711,0.008173239,0.64382422,0.001212301,0.000127127,0.266855359,0.048388556
0.001153847,0.002113443,0.002078587,0.005761861,0.014326106,0.005987635,0.008173644,0.643818617,0.001212445,0.000127144,0.266855478,0.048391178
0.001153828,0.002113374,0.002078538,0.005761731,0.014325987,0.005987477,0.008173606,0.643820345,0.001212396,0.00012714,0.266855538,0.048390064
0.001153748,0.002113228,0.002078405,0.005761409,0.014325391,0.00598711,0.008173239,0.64382422,0.001212301,0.000127127,0.266855329,0.048388556
0.001153447,0.002112772,0.002077949,0.005760386,0.014323005,0.005985951,0.008171672,0.643836141,0.001212036,0.000127077,0.266853988,0.048385527
0.001153743,0.00211322,0.002078397,0.005761393,0.014325352,0.005987095,0.008173222,0.643824399,0.001212295,0.000127126,0.266855359,0.048388496
0.001153867,0.002113445,0.002078606,0.005761888,0.014326277,0.005987646,0.008173794,0.643818557,0.001212439,0.000127147,0.266855657,0.048390716
0.001153813,0.002113346,0.002078512,0.005761668,0.014325886,0.005987403,0.008173541,0.643821001,0.001212377,0.000127138,0.266855508,0.048389733
0.001153824,0.002113366,0.002078529,0.005761712,0.014325945,0.005987454,0.008173579,0.643820643,0.001212389,0.00012714,0.266855448,0.048389945
0.001153754,0.002113242,0.002078416,0.005761443,0.014325437,0.005987143,0.00817326,0.643823743,0.00121231,0.000127128,0.266855419,0.048388772
0.001153741,0.002113219,0.002078395,0.005761383,0.01432532,0.005987087,0.008173191,0.643824458,0.001212296,0.000127126,0.26685521,0.048388548
0.001153745,0.002113224,0.002078401,0.005761398,0.014325371,0.005987099,0.008173228,0.643824279,0.001212297,0.000127127,0.266855359,0.048388511
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388373
0.00115375,0.002113236,0.00207841,0.005761422,0.014325397,0.005987122,0.008173247,0.643823922,0.001212306,0.000127128,0.266855299,0.04838869
0.001153809,0.002113341,0.002078507,0.005761657,0.014325847,0.005987389,0.008173517,0.643821299,0.001212373,0.000127138,0.266855448,0.048389699
0.001153905,0.002113521,0.002078672,0.005762048,0.014326559,0.005987829,0.008173955,0.643816471,0.00121249,0.000127154,0.266855866,0.048391569
0.001153749,0.002113231,0.002078406,0.00576141,0.014325393,0.005987115,0.008173245,0.6438241,0.001212302,0.000127127,0.266855329,0.048388571
0.001153749,0.002113232,0.002078408,0.005761418,0.014325398,0.005987119,0.008173239,0.643823981,0.001212304,0.000127128,0.26685524,0.048388664
0.001153907,0.00211353,0.002078676,0.005762066,0.014326573,0.005987854,0.008173961,0.643816352,0.001212496,0.000127154,0.266855747,0.0483917
0.001153744,0.002113222,0.002078397,0.005761398,0.014325355,0.005987096,0.008173219,0.64382422,0.001212296,0.000127127,0.266855389,0.048388522
0.001153732,0.002113199,0.002078377,0.005761344,0.014325257,0.005987035,0.008173159,0.643824995,0.001212283,0.000127124,0.266855299,0.04838831
0.001153892,0.002113498,0.002078651,0.005761998,0.014326467,0.005987772,0.008173892,0.643817067,0.001212476,0.000127152,0.266855717,0.04839135
0.001153892,0.002113497,0.002078651,0.005761994,0.014326466,0.00598777,0.008173898,0.643817186,0.001212473,0.000127152,0.266855717,0.048391312
0.001153744,0.002113222,0.002078398,0.005761398,0.014325355,0.005987096,0.008173219,0.64382422,0.001212296,0.000127127,0.266855389,0.04838853
0.001153754,0.002113242,0.002078416,0.005761442,0.014325439,0.005987142,0.008173259,0.643823683,0.00121231,0.000127128,0.266855359,0.048388779
0.001153765,0.002113256,0.002078431,0.005761476,0.014325517,0.005987184,0.008173323,0.643823504,0.001212316,0.00012713,0.266855389,0.048388779
0.001153734,0.002113205,0.00207838,0.005761359,0.014325274,0.005987048,0.008173165,0.643824875,0.001212286,0.000127125,0.26685515,0.048388351
0.001153754,0.002113243,0.002078416,0.005761442,0.014325439,0.005987148,0.008173259,0.643823683,0.001212311,0.000127128,0.266855389,0.048388794
0.001153769,0.002113267,0.00207844,0.005761498,0.014325542,0.005987211,0.00817333,0.643823087,0.001212328,0.000127131,0.266855329,0.048389003
0.001153853,0.002113507,0.002078623,0.005761977,0.014326101,0.005987796,0.008173567,0.643816888,0.001212501,0.000127146,0.266855359,0.04839262
0.001153734,0.002113205,0.002078382,0.005761359,0.014325282,0.005987051,0.008173165,0.643824875,0.001212286,0.000127125,0.26685521,0.048388358
0.001153817,0.002113385,0.002078535,0.00576174,0.014325866,0.005987495,0.008173495,0.643820107,0.001212412,0.000127139,0.266855478,0.048390634
0.001153753,0.00211324,0.002078414,0.005761439,0.014325427,0.005987138,0.008173258,0.643823862,0.001212308,0.000127128,0.266855329,0.048388734
0.00115381,0.002113383,0.00207853,0.00576173,0.014325808,0.005987487,0.00817345,0.643820286,0.00121241,0.000127138,0.266855299,0.048390731
0.001153737,0.00211321,0.002078386,0.005761371,0.014325303,0.005987065,0.008173185,0.643824637,0.00121229,0.000127125,0.26685527,0.048388399
0.001153897,0.002113507,0.002078659,0.005762018,0.01432651,0.005987792,0.00817392,0.643816829,0.00121248,0.000127153,0.266855776,0.048391402
0.001153744,0.002113222,0.002078396,0.005761398,0.014325355,0.005987096,0.008173219,0.64382422,0.001212296,0.000127127,0.266855389,0.04838853
0.001153734,0.002113205,0.002078382,0.005761359,0.01432528,0.00598705,0.008173165,0.643824816,0.001212285,0.000127125,0.26685521,0.048388354
0.001153748,0.002113229,0.002078402,0.005761408,0.014325376,0.005987112,0.008173234,0.64382416,0.001212301,0.000127127,0.26685524,0.048388585
0.001153836,0.002113388,0.00207855,0.005761761,0.01432604,0.005987507,0.008173632,0.643819928,0.001212404,0.000127142,0.266855597,0.048390202
0.001153812,0.002113346,0.002078512,0.005761671,0.014325873,0.005987403,0.008173534,0.643821061,0.001212377,0.000127138,0.266855478,0.04838977
0.001153749,0.002113233,0.002078408,0.005761423,0.014325391,0.005987122,0.008173236,0.643823981,0.001212306,0.000127127,0.26685524,0.048388686
0.001153821,0.00211336,0.002078525,0.0057617,0.014325915,0.00598743,0.008173566,0.643820822,0.001212386,0.000127139,0.266855448,0.048389893
0.001153738,0.002113212,0.002078391,0.005761376,0.014325313,0.005987074,0.008173189,0.643824577,0.00121229,0.000127126,0.26685524,0.048388418
0.001153786,0.002113297,0.002078467,0.005761568,0.014325663,0.005987279,0.008173406,0.643822372,0.001212345,0.000127133,0.266855389,0.048389293
0.00115379,0.002113307,0.002078474,0.005761585,0.014325704,0.005987305,0.008173431,0.643822134,0.001212353,0.000127134,0.266855419,0.04838939
0.001153864,0.00211345,0.002078603,0.00576189,0.014326248,0.005987653,0.008173758,0.643818438,0.001212444,0.000127147,0.266855627,0.048390899
0.00115374,0.002113217,0.002078392,0.00576138,0.01432531,0.005987078,0.008173187,0.643824458,0.001212295,0.000127126,0.26685524,0.048388526
0.001153812,0.002113346,0.002078512,0.00576167,0.014325868,0.005987399,0.008173532,0.64382118,0.001212376,0.000127138,0.266855478,0.048389748
0.001153814,0.002113349,0.002078515,0.005761674,0.01432587,0.00598741,0.008173534,0.643821061,0.001212378,0.000127138,0.266855448,0.048389781
0.001153769,0.002113258,0.002078437,0.005761484,0.01432554,0.005987194,0.008173338,0.643823445,0.001212317,0.000127131,0.266855329,0.048388794
0.001153766,0.002113257,0.002078431,0.005761473,0.014325524,0.005987186,0.008173327,0.643823504,0.001212316,0.00012713,0.266855389,0.048388779
0.00115381,0.002113342,0.002078506,0.00576166,0.014325851,0.005987388,0.008173521,0.643821239,0.001212373,0.000127138,0.266855448,0.048389703
0.001153753,0.002113234,0.002078413,0.005761426,0.014325426,0.005987131,0.008173263,0.643823981,0.001212304,0.000127128,0.26685524,0.048388604
0.001153867,0.002113445,0.002078605,0.005761887,0.014326281,0.005987648,0.008173794,0.643818498,0.001212439,0.000127147,0.266855657,0.04839072
0.001153758,0.002113251,0.002078424,0.005761458,0.014325475,0.005987164,0.008173285,0.643823564,0.001212315,0.000127129,0.26685527,0.048388802
0.001153774,0.002113278,0.002078449,0.00576152,0.014325582,0.005987232,0.008173359,0.643822908,0.001212334,0.000127132,0.266855329,0.048389103
0.001153753,0.002113241,0.002078414,0.005761438,0.014325435,0.005987144,0.008173261,0.643823802,0.001212309,0.000127128,0.266855299,0.048388753
0.001153745,0.002113226,0.0020784,0.005761404,0.014325364,0.005987102,0.008173228,0.643824279,0.0012123,0.000127127,0.266855359,0.048388559
0.001153866,0.002113448,0.002078605,0.005761895,0.014326265,0.00598765,0.008173774,0.643818438,0.001212443,0.000127147,0.266855597,0.048390839
0.001153753,0.00211324,0.002078413,0.00576143,0.014325423,0.005987136,0.008173253,0.643823862,0.001212308,0.000127128,0.26685524,0.048388712
0.00115314,0.002112222,0.002077441,0.005759185,0.014320659,0.005984562,0.008170237,0.643850744,0.001211687,0.000127025,0.266852885,0.048380245
0.001153819,0.002113357,0.002078522,0.005761692,0.014325904,0.005987425,0.00817356,0.643820941,0.001212383,0.000127139,0.266855419,0.048389852
0.001153766,0.002113262,0.002078434,0.005761483,0.014325514,0.005987197,0.008173314,0.643823385,0.001212324,0.00012713,0.266855329,0.048388943
0.001153745,0.002113223,0.002078398,0.005761396,0.014325364,0.005987099,0.008173228,0.643824279,0.001212296,0.000127127,0.266855389,0.048388511
0.001153775,0.00211328,0.002078451,0.005761522,0.01432559,0.005987237,0.008173361,0.643822789,0.001212334,0.000127132,0.266855359,0.048389114
0.00115381,0.002113342,0.002078507,0.005761662,0.014325851,0.005987391,0.008173521,0.643821239,0.001212374,0.000127138,0.266855448,0.048389718
0.001153821,0.002113363,0.002078527,0.005761703,0.014325926,0.005987443,0.008173568,0.643820643,0.001212388,0.000127139,0.266855538,0.048389945
0.001153485,0.002112836,0.002078011,0.005760523,0.014323303,0.005986104,0.008171869,0.643834531,0.001212075,0.000127083,0.266854137,0.04838603
0.001153744,0.002113225,0.002078397,0.005761399,0.014325346,0.005987095,0.008173211,0.643824399,0.001212299,0.000127127,0.26685521,0.048388593
0.001153837,0.00211339,0.00207855,0.005761766,0.014326046,0.00598751,0.00817364,0.643819928,0.001212404,0.000127142,0.266855538,0.048390195
0.001153748,0.00211323,0.002078407,0.005761408,0.014325392,0.005987112,0.008173242,0.64382416,0.001212301,0.000127127,0.266855329,0.048388552
0.001153852,0.002113417,0.002078578,0.005761823,0.01432616,0.005987578,0.008173717,0.643819213,0.001212423,0.000127144,0.266855687,0.048390485
0.001153237,0.002112378,0.002077591,0.005759533,0.014321423,0.005984953,0.008170727,0.643846691,0.001211781,0.000127041,0.266853243,0.048381418
0.001153819,0.00211336,0.002078523,0.005761696,0.014325906,0.005987429,0.008173561,0.643820703,0.001212385,0.000127139,0.266855478,0.048389882
0.001153736,0.002113208,0.002078386,0.005761369,0.014325292,0.005987061,0.008173179,0.643824697,0.001212288,0.000127125,0.26685524,0.048388384
0.001153753,0.002113234,0.002078412,0.005761426,0.014325423,0.005987129,0.00817326,0.643824041,0.001212305,0.000127128,0.26685527,0.0483886
0.001153789,0.002113305,0.002078471,0.005761576,0.014325695,0.0059873,0.008173427,0.643822134,0.00121235,0.000127134,0.266855419,0.048389342
0.00115374,0.002113217,0.002078393,0.005761383,0.014325312,0.005987078,0.008173191,0.643824458,0.001212295,0.000127126,0.26685521,0.048388526
0.001153748,0.002113229,0.002078407,0.005761412,0.014325392,0.005987111,0.008173239,0.643824279,0.001212302,0.000127127,0.266855299,0.048388559
0.001153742,0.002113219,0.002078394,0.005761393,0.014325346,0.005987089,0.008173213,0.643824399,0.001212295,0.000127126,0.266855359,0.048388496
0.001153757,0.002113242,0.002078417,0.005761439,0.01432545,0.005987141,0.008173274,0.643823862,0.001212308,0.000127129,0.266855329,0.048388653
0.001153831,0.002113383,0.002078545,0.005761751,0.014326019,0.005987495,0.008173627,0.643820107,0.001212401,0.000127141,0.266855538,0.048390113
0.001153821,0.002113361,0.002078524,0.0057617,0.014325915,0.00598743,0.00817357,0.643820822,0.001212384,0.000127139,0.266855448,0.048389867
0.001153745,0.002113223,0.0020784,0.005761398,0.014325364,0.005987096,0.008173228,0.643824279,0.001212296,0.000127127,0.266855389,0.048388526
0.001153801,0.002113326,0.002078493,0.005761622,0.014325782,0.005987353,0.008173483,0.643821716,0.001212363,0.000127136,0.266855478,0.048389543
0.001153743,0.00211322,0.002078397,0.005761393,0.014325352,0.005987095,0.008173222,0.643824399,0.001212295,0.000127126,0.266855299,0.048388496
0.001153739,0.002113212,0.002078388,0.005761376,0.014325315,0.005987071,0.008173189,0.643824577,0.001212291,0.000127125,0.266855299,0.048388418
0.001153904,0.002113539,0.002078679,0.005762077,0.014326541,0.005987874,0.008173918,0.643816054,0.001212505,0.000127154,0.266855717,0.048391964
0.001153749,0.002113233,0.002078408,0.005761423,0.014325392,0.005987123,0.008173237,0.643824041,0.001212306,0.000127128,0.26685527,0.04838869
0.001153746,0.002113226,0.002078402,0.005761403,0.014325377,0.005987105,0.008173231,0.64382422,0.001212298,0.000127127,0.266855359,0.04838853
0.001153734,0.002113203,0.002078381,0.005761359,0.014325282,0.005987048,0.008173165,0.643824875,0.001212285,0.000127125,0.26685521,0.048388373
0.001153835,0.002113391,0.002078551,0.005761764,0.014326051,0.005987509,0.008173639,0.643820107,0.001212405,0.000127142,0.266855538,0.048390184
0.001153818,0.002113356,0.002078522,0.00576169,0.014325897,0.005987423,0.008173551,0.643820941,0.001212383,0.000127139,0.266855419,0.048389852
0.001153899,0.00211351,0.002078661,0.005762029,0.014326516,0.005987801,0.008173928,0.643816769,0.001212482,0.000127153,0.266855806,0.048391454
0.001153831,0.002113381,0.002078542,0.005761739,0.014326017,0.005987488,0.008173618,0.643820345,0.001212398,0.000127141,0.266855478,0.048390087
0.001153885,0.002113484,0.002078639,0.005761969,0.014326414,0.005987741,0.008173862,0.643817484,0.001212467,0.000127151,0.266855747,0.048391212
0.001153905,0.002113529,0.002078676,0.005762057,0.014326559,0.00598785,0.008173953,0.643816292,0.001212496,0.000127154,0.266855776,0.048391696
0.001153747,0.002113226,0.002078403,0.005761406,0.014325383,0.005987105,0.008173235,0.64382422,0.001212299,0.000127127,0.266855359,0.04838853
0.001153733,0.002113203,0.002078378,0.005761354,0.014325268,0.005987042,0.008173165,0.643824875,0.001212284,0.000127125,0.26685524,0.048388325
0.001153597,0.002113049,0.002078203,0.005760981,0.014324166,0.005986646,0.008172379,0.643828928,0.00121221,0.000127103,0.266854554,0.048388217
0.001153734,0.002113203,0.002078382,0.005761359,0.01432528,0.00598705,0.008173165,0.643824816,0.001212286,0.000127125,0.26685521,0.048388354
0.001153764,0.002113254,0.00207843,0.005761469,0.014325513,0.005987179,0.00817332,0.643823564,0.001212315,0.00012713,0.266855419,0.048388761
0.001153763,0.002113251,0.002078427,0.005761463,0.014325494,0.00598717,0.008173312,0.643823564,0.001212312,0.00012713,0.266855389,0.048388723
0.001153891,0.002113494,0.002078647,0.005761992,0.014326454,0.005987762,0.008173895,0.643817246,0.001212473,0.000127152,0.266855717,0.048391275
0.001153749,0.002113231,0.002078405,0.005761413,0.014325388,0.005987118,0.008173241,0.6438241,0.001212302,0.000127127,0.26685527,0.048388612
0.001153833,0.002113383,0.002078546,0.005761748,0.014326029,0.005987495,0.008173627,0.643820107,0.0012124,0.000127141,0.266855568,0.048390113
0.001153809,0.00211334,0.002078505,0.005761654,0.014325839,0.005987385,0.008173513,0.643821239,0.001212373,0.000127137,0.266855538,0.048389703
0.001153524,0.002112916,0.00207808,0.005760686,0.014323588,0.005986305,0.008172031,0.643832505,0.001212126,0.00012709,0.266854227,0.04838692
0.001153887,0.002113493,0.002078644,0.005761986,0.014326419,0.005987761,0.008173859,0.643817186,0.001212473,0.000127151,0.266855747,0.048391394
0.001153876,0.00211346,0.00207862,0.00576192,0.014326341,0.005987684,0.008173833,0.64381814,0.00121245,0.000127149,0.266855717,0.048390877
0.001153905,0.002113529,0.002078676,0.005762058,0.014326567,0.00598785,0.008173954,0.643816352,0.001212496,0.000127154,0.266855747,0.0483917
0.001153735,0.002113204,0.002078383,0.005761361,0.014325285,0.005987052,0.008173168,0.643824756,0.001212287,0.000127125,0.26685524,0.048388373
0.00115375,0.002113232,0.002078409,0.005761418,0.014325406,0.005987123,0.008173248,0.643824041,0.001212303,0.000127127,0.26685527,0.048388574
0.00115391,0.002113553,0.00207869,0.005762112,0.01432658,0.005987918,0.008173929,0.643815637,0.001212516,0.000127155,0.266855717,0.048392281
0.001153745,0.002113223,0.002078398,0.005761398,0.014325364,0.005987096,0.008173228,0.643824279,0.001212297,0.000127127,0.266855359,0.048388526
0.001153736,0.002113207,0.002078386,0.005761363,0.014325292,0.005987057,0.00817317,0.643824697,0.001212288,0.000127125,0.26685524,0.048388384
0.001153761,0.002113245,0.002078422,0.005761453,0.014325479,0.005987154,0.008173295,0.643823743,0.00121231,0.000127129,0.266855389,0.048388667
0.001153809,0.002113342,0.002078506,0.005761656,0.014325851,0.005987388,0.008173521,0.643821239,0.001212373,0.000127138,0.266855448,0.048389718
0.001153878,0.002113472,0.002078625,0.00576194,0.014326366,0.005987708,0.008173841,0.643817902,0.001212457,0.000127149,0.266855657,0.048391011
0.001153742,0.002113219,0.002078396,0.005761391,0.01432535,0.005987089,0.008173213,0.643824399,0.001212294,0.000127126,0.266855299,0.048388489
0.001153734,0.002113205,0.002078382,0.005761359,0.01432528,0.00598705,0.008173165,0.643824816,0.001212286,0.000127125,0.26685521,0.048388369
0.001153795,0.002113318,0.002078484,0.005761607,0.014325746,0.005987336,0.008173458,0.643821836,0.00121236,0.000127135,0.266855389,0.048389483
0.001153765,0.002113253,0.00207843,0.005761471,0.014325505,0.005987175,0.00817332,0.643823564,0.001212315,0.00012713,0.266855299,0.048388761
0.001153765,0.002113256,0.002078431,0.005761476,0.014325521,0.005987184,0.008173323,0.643823504,0.001212316,0.00012713,0.266855389,0.04838879
0.001153759,0.002113242,0.002078419,0.005761449,0.01432547,0.005987146,0.008173292,0.643823802,0.001212307,0.000127129,0.266855299,0.048388638
0.001153801,0.002113326,0.002078491,0.005761618,0.014325783,0.005987348,0.008173484,0.643821776,0.001212363,0.000127136,0.266855419,0.048389524
0.001153815,0.00211335,0.002078518,0.005761677,0.014325905,0.005987411,0.008173552,0.643821001,0.001212379,0.000127139,0.266855508,0.048389766
0.001153811,0.002113346,0.002078511,0.005761667,0.014325862,0.005987399,0.008173532,0.64382118,0.001212377,0.000127138,0.266855478,0.048389755
0.001153753,0.002113234,0.002078411,0.005761426,0.014325423,0.005987129,0.00817326,0.643824041,0.001212304,0.000127128,0.26685527,0.0483886
0.001153876,0.00211346,0.00207862,0.00576192,0.014326341,0.005987684,0.008173833,0.64381814,0.00121245,0.000127149,0.266855717,0.048390877
0.001153831,0.00211338,0.002078544,0.005761744,0.014326017,0.005987491,0.008173615,0.643820345,0.0012124,0.000127141,0.266855508,0.048390109
0.00115375,0.002113232,0.002078408,0.005761418,0.014325395,0.005987122,0.008173239,0.643823981,0.001212304,0.000127128,0.26685524,0.048388664
0.001153797,0.00211332,0.002078485,0.005761613,0.014325752,0.005987337,0.008173463,0.643821895,0.001212361,0.000127136,0.266855359,0.048389498
0.001153761,0.002113245,0.002078422,0.005761453,0.014325479,0.005987154,0.008173295,0.643823743,0.00121231,0.000127129,0.266855389,0.048388667
0.001153827,0.002113374,0.002078537,0.005761729,0.014325973,0.005987474,0.008173603,0.643820345,0.001212395,0.00012714,0.266855508,0.048390038
0.001153747,0.002113226,0.002078403,0.005761406,0.014325383,0.005987105,0.008173235,0.64382422,0.001212298,0.000127127,0.266855359,0.048388541
0.001153743,0.00211322,0.002078397,0.005761393,0.014325352,0.005987095,0.008173222,0.643824399,0.001212295,0.000127126,0.266855359,0.048388496
0.00115375,0.002113232,0.002078409,0.005761418,0.014325405,0.005987122,0.008173248,0.643823981,0.001212303,0.000127127,0.266855299,0.048388571
0.001153751,0.002113236,0.00207841,0.005761425,0.01432541,0.005987127,0.00817325,0.643823862,0.001212306,0.000127128,0.266855329,0.048388667
0.001153819,0.002113359,0.002078523,0.005761694,0.0143259,0.00598743,0.008173557,0.643820763,0.001212385,0.000127139,0.266855478,0.048389874
0.001153739,0.002113214,0.002078391,0.005761383,0.01432532,0.005987078,0.008173199,0.643824458,0.001212293,0.000127126,0.266855299,0.048388459
0.001153892,0.002113498,0.002078651,0.005762001,0.014326467,0.005987775,0.0081739,0.643817067,0.001212476,0.000127152,0.266855717,0.04839135
0.001153796,0.002113314,0.002078481,0.0057616,0.014325734,0.005987325,0.008173455,0.643821895,0.001212357,0.000127135,0.266855419,0.048389442
0.001153747,0.002113231,0.002078406,0.005761413,0.014325376,0.005987112,0.008173226,0.64382416,0.001212304,0.000127127,0.26685521,0.048388667
0.001153831,0.002113381,0.002078542,0.005761742,0.01432601,0.005987488,0.008173615,0.643820345,0.0012124,0.000127141,0.266855508,0.048390098
0.001153774,0.002113278,0.002078449,0.00576152,0.01432558,0.005987232,0.008173362,0.643822908,0.001212334,0.000127132,0.266855329,0.048389103
